PERCENTAGE OF VISITS FOR INFLUENZA-LIKE-ILLNESS REPORTED BY SENTINEL PROVIDERS
REGION TYPE,REGION,YEAR,WEEK,% WEIGHTED ILI,%UNWEIGHTED ILI,AGE 0-4,AGE 25-49,AGE 25-64,AGE 5-24,AGE 50-64,AGE 65,ILITOTAL,NUM. OF PROVIDERS,TOTAL PATIENTS
States,New Jersey,2023,6,X,3.92411,X,X,X,X,X,X,1152,31,29357
States,New York,2023,6,X,2.34875,X,X,X,X,X,X,1233,122,52496
States,Texas,2023,6,X,3.36758,X,X,X,X,X,X,1878,45,55767
States,Washington,2023,6,X,1.49866,X,X,X,X,X,X,687,72,45841
States,California,2023,7,X,3.62101,X,X,X,X,X,X,10451,214,288621
States,Florida,2023,7,X,3.46929,X,X,X,X,X,X,8970,359,258554
States,Illinois,2023,7,X,2.27946,X,X,X,X,X,X,1632,179,71596
States,Massachusetts,2023,7,X,1.86398,X,X,X,X,X,X,1472,93,78971
States,New Jersey,2023,7,X,3.98841,X,X,X,X,X,X,1129,31,28307
States,New York,2023,7,X,2.43275,X,X,X,X,X,X,1371,120,56356
States,Texas,2023,7,X,3.2415,X,X,X,X,X,X,1666,43,51396
States,Washington,2023,7,X,1.44339,X,X,X,X,X,X,657,72,45518
States,California,2023,8,X,3.88868,X,X,X,X,X,X,10049,222,258417
States,Florida,2023,8,X,3.2884,X,X,X,X,X,X,8831,359,268550
States,Illinois,2023,8,X,2.37307,X,X,X,X,X,X,1735,179,73112
States,Massachusetts,2023,8,X,1.64238,X,X,X,X,X,X,1162,95,70751
States,New Jersey,2023,8,X,3.71088,X,X,X,X,X,X,1053,32,28376
States,New York,2023,8,X,2.30016,X,X,X,X,X,X,1275,120,55431
States,Texas,2023,8,X,2.98713,X,X,X,X,X,X,1711,45,57279
States,Washington,2023,8,X,1.62809,X,X,X,X,X,X,569,72,34949
States,California,2023,9,X,3.53505,X,X,X,X,X,X,10152,211,287181
States,Florida,2023,9,X,3.15107,X,X,X,X,X,X,8502,360,269813
States,Illinois,2023,9,X,2.32652,X,X,X,X,X,X,1731,179,74403
States,Massachusetts,2023,9,X,1.44468,X,X,X,X,X,X,1084,94,75034
States,New Jersey,2023,9,X,3.86752,X,X,X,X,X,X,1114,32,28804
States,New York,2023,9,X,2.15804,X,X,X,X,X,X,1182,121,54772
States,Texas,2023,9,X,3.01918,X,X,X,X,X,X,1843,59,61043
States,Washington,2023,9,X,1.4114,X,X,X,X,X,X,647,72,45841
States,California,2023,10,X,3.42857,X,X,X,X,X,X,9846,210,287175
States,Florida,2023,10,X,3.08992,X,X,X,X,X,X,8331,360,269619
States,Illinois,2023,10,X,2.33285,X,X,X,X,X,X,1695,179,72658
States,Massachusetts,2023,10,X,1.58898,X,X,X,X,X,X,1217,95,76590
States,New Jersey,2023,10,X,3.86934,X,X,X,X,X,X,1046,31,27033
States,New York,2023,10,X,2.20548,X,X,X,X,X,X,1244,120,56405
States,Texas,2023,10,X,2.98894,X,X,X,X,X,X,1778,60,59486
States,Washington,2023,10,X,1.45142,X,X,X,X,X,X,676,72,46575
States,California,2023,11,X,3.29907,X,X,X,X,X,X,9390,205,284626
States,Florida,2023,11,X,3.05709,X,X,X,X,X,X,7811,360,255504
States,Illinois,2023,11,X,2.35498,X,X,X,X,X,X,1714,180,72782
States,Massachusetts,2023,11,X,1.50897,X,X,X,X,X,X,1125,95,74554
States,New Jersey,2023,11,X,3.91174,X,X,X,X,X,X,1108,32,28325
States,New York,2023,11,X,2.33188,X,X,X,X,X,X,1291,122,55363
States,Texas,2023,11,X,2.45286,X,X,X,X,X,X,1336,59,54467
States,Washington,2023,11,X,1.53747,X,X,X,X,X,X,718,72,46700
States,California,2023,12,X,3.28989,X,X,X,X,X,X,9337,208,283809
States,Florida,2023,12,X,2.92014,X,X,X,X,X,X,7575,359,259405
States,Illinois,2023,12,X,2.28351,X,X,X,X,X,X,1689,179,73965
States,Massachusetts,2023,12,X,1.64735,X,X,X,X,X,X,1305,95,79218
States,New Jersey,2023,12,X,3.86084,X,X,X,X,X,X,1102,31,28543
States,New York,2023,12,X,2.18914,X,X,X,X,X,X,1281,121,58516
States,Texas,2023,12,X,2.28697,X,X,X,X,X,X,1255,42,54876
States,Washington,2023,12,X,1.53583,X,X,X,X,X,X,735,72,47857
States,California,2023,13,X,3.35144,X,X,X,X,X,X,9267,208,276508
States,Florida,2023,13,X,2.84819,X,X,X,X,X,X,7462,358,261991
States,Illinois,2023,13,X,1.96617,X,X,X,X,X,X,1425,178,72476
States,Massachusetts,2023,13,X,1.6838,X,X,X,X,X,X,1330,95,78988
States,New Jersey,2023,13,X,3.79266,X,X,X,X,X,X,1069,31,28186
States,New York,2023,13,X,2.16315,X,X,X,X,X,X,1249,121,57740
States,Texas,2023,13,X,2.43677,X,X,X,X,X,X,1424,45,58438
States,Washington,2023,13,X,1.51605,X,X,X,X,X,X,717,72,47294
States,California,2023,14,X,3.18623,X,X,X,X,X,X,8525,207,267558
States,Florida,2023,14,X,2.80077,X,X,X,X,X,X,7263,359,259322
States,Illinois,2023,14,X,1.73583,X,X,X,X,X,X,1252,180,72127
States,Massachusetts,2023,14,X,1.59207,X,X,X,X,X,X,1251,95,78577
States,New Jersey,2023,14,X,3.53261,X,X,X,X,X,X,975,31,27600
States,New York,2023,14,X,1.93375,X,X,X,X,X,X,1056,121,54609
States,Texas,2023,14,X,2.57977,X,X,X,X,X,X,1406,44,54501
States,Washington,2023,14,X,1.47373,X,X,X,X,X,X,648,72,43970
States,California,2023,15,X,3.02217,X,X,X,X,X,X,8204,206,271461
States,Florida,2023,15,X,2.91754,X,X,X,X,X,X,7401,359,253673
States,Illinois,2023,15,X,1.54342,X,X,X,X,X,X,1112,178,72048
States,Massachusetts,2023,15,X,1.563,X,X,X,X,X,X,1275,94,81574
States,New Jersey,2023,15,X,3.22382,X,X,X,X,X,X,890,31,27607
States,New York,2023,15,X,1.7257,X,X,X,X,X,X,917,122,53138
States,Texas,2023,15,X,2.55892,X,X,X,X,X,X,1520,43,59400
States,Washington,2023,15,X,1.24025,X,X,X,X,X,X,569,72,45878
States,California,2023,16,X,2.86897,X,X,X,X,X,X,7882,207,274733
States,Florida,2023,16,X,2.80935,X,X,X,X,X,X,7234,358,257497
States,Illinois,2023,16,X,1.44635,X,X,X,X,X,X,1047,177,72389
States,Massachusetts,2023,16,X,1.31584,X,X,X,X,X,X,973,95,73945
States,New Jersey,2023,16,X,2.75959,X,X,X,X,X,X,826,32,29932
States,New York,2023,16,X,1.52737,X,X,X,X,X,X,892,120,58401
States,Texas,2023,16,X,2.68883,X,X,X,X,X,X,1671,58,62146
States,Washington,2023,16,X,1.28898,X,X,X,X,X,X,594,71,46083
States,California,2023,17,X,2.66504,X,X,X,X,X,X,7566,208,283898
States,Florida,2023,17,X,2.91901,X,X,X,X,X,X,7420,359,254196
States,Illinois,2023,17,X,1.35151,X,X,X,X,X,X,937,175,69330
States,Massachusetts,2023,17,X,1.23866,X,X,X,X,X,X,960,94,77503
States,New Jersey,2023,17,X,2.66806,X,X,X,X,X,X,764,32,28635
States,New York,2023,17,X,1.58483,X,X,X,X,X,X,907,122,57230
States,Texas,2023,17,X,2.58831,X,X,X,X,X,X,1593,59,61546
States,Washington,2023,17,X,1.19627,X,X,X,X,X,X,548,72,45809
States,California,2023,18,X,2.8112,X,X,X,X,X,X,7901,205,281054
States,Florida,2023,18,X,2.95376,X,X,X,X,X,X,7434,359,251679
States,Illinois,2023,18,X,1.26892,X,X,X,X,X,X,944,179,74394
States,Massachusetts,2023,18,X,1.2215,X,X,X,X,X,X,954,94,78101
States,New Jersey,2023,18,X,2.66802,X,X,X,X,X,X,761,32,28523
States,New York,2023,18,X,1.1209,X,X,X,X,X,X,579,97,51655
States,Texas,2023,18,X,2.90948,X,X,X,X,X,X,1674,59,57536
States,Washington,2023,18,X,1.11203,X,X,X,X,X,X,510,72,45862
States,California,2023,19,X,2.87044,X,X,X,X,X,X,8167,202,284521
States,Florida,2023,19,X,2.8798,X,X,X,X,X,X,7242,356,251476
States,Illinois,2023,19,X,1.12859,X,X,X,X,X,X,827,178,73277
States,Massachusetts,2023,19,X,1.34974,X,X,X,X,X,X,1110,95,82238
States,New Jersey,2023,19,X,2.71053,X,X,X,X,X,X,767,32,28297
States,New York,2023,19,X,1.39906,X,X,X,X,X,X,967,121,69118
States,Texas,2023,19,X,2.57569,X,X,X,X,X,X,1511,57,58664
States,Washington,2023,19,X,1.08677,X,X,X,X,X,X,495,72,45548
States,California,2023,20,X,2.82237,X,X,X,X,X,X,8073,203,286036
States,Florida,2023,20,X,2.87266,X,X,X,X,X,X,7204,358,250778
States,Illinois,2023,20,X,1.01594,X,X,X,X,X,X,174,179,17127
States,Massachusetts,2023,20,X,1.28767,X,X,X,X,X,X,1081,95,83950
States,New Jersey,2023,20,X,3.01976,X,X,X,X,X,X,816,29,27022
States,New York,2023,20,X,1.71774,X,X,X,X,X,X,1018,120,59264
States,Texas,2023,20,X,2.64719,X,X,X,X,X,X,1165,57,44009
States,Washington,2023,20,X,1.05281,X,X,X,X,X,X,492,71,46732
States,California,2023,21,X,2.89984,X,X,X,X,X,X,8133,198,280464
States,Florida,2023,21,X,2.88768,X,X,X,X,X,X,7101,358,245907
States,Illinois,2023,21,X,1.21357,X,X,X,X,X,X,829,173,68311
States,Massachusetts,2023,21,X,1.27233,X,X,X,X,X,X,1066,93,83783
States,New Jersey,2023,21,X,2.69302,X,X,X,X,X,X,752,31,27924
States,New York,2023,21,X,1.65233,X,X,X,X,X,X,964,118,58342
States,Texas,2023,21,X,2.55126,X,X,X,X,X,X,708,41,27751
States,Washington,2023,21,X,1.10426,X,X,X,X,X,X,516,71,46728
States,California,2023,22,X,3.0799,X,X,X,X,X,X,7630,199,247735
States,Florida,2023,22,X,3.15908,X,X,X,X,X,X,7702,358,243805
States,Illinois,2023,22,X,1.09793,X,X,X,X,X,X,769,176,70041
States,Massachusetts,2023,22,X,1.25974,X,X,X,X,X,X,991,94,78667
States,New Jersey,2023,22,X,2.9322,X,X,X,X,X,X,788,30,26874
States,New York,2023,22,X,1.31054,X,X,X,X,X,X,762,118,58144
States,Texas,2023,22,X,2.24826,X,X,X,X,X,X,1086,51,48304
States,Washington,2023,22,X,1.08034,X,X,X,X,X,X,465,71,43042
States,California,2023,23,X,2.84894,X,X,X,X,X,X,7683,196,269679
States,Florida,2023,23,X,2.69078,X,X,X,X,X,X,6375,358,236920
States,Illinois,2023,23,X,0.866983,X,X,X,X,X,X,613,173,70705
States,Massachusetts,2023,23,X,1.15233,X,X,X,X,X,X,940,92,81574
States,New Jersey,2023,23,X,2.5469,X,X,X,X,X,X,687,29,26974
States,New York,2023,23,X,1.41963,X,X,X,X,X,X,823,118,57973
States,Texas,2023,23,X,1.45601,X,X,X,X,X,X,696,50,47802
States,Washington,2023,23,X,1.18932,X,X,X,X,X,X,551,71,46329
States,California,2023,24,X,2.68056,X,X,X,X,X,X,7081,198,264161
States,Florida,2023,24,X,2.39989,X,X,X,X,X,X,5726,358,238594
States,Illinois,2023,24,X,0.766184,X,X,X,X,X,X,530,175,69174
States,Massachusetts,2023,24,X,1.06524,X,X,X,X,X,X,886,92,83174
States,New Jersey,2023,24,X,2.41573,X,X,X,X,X,X,683,30,28273
States,New York,2023,24,X,1.34858,X,X,X,X,X,X,797,116,59099
States,Texas,2023,24,X,1.58116,X,X,X,X,X,X,752,50,47560
States,Washington,2023,24,X,1.02794,X,X,X,X,X,X,472,71,45917
States,California,2023,25,X,2.50331,X,X,X,X,X,X,6583,201,262972
States,Florida,2023,25,X,2.29832,X,X,X,X,X,X,5377,358,233953
States,Illinois,2023,25,X,0.676887,X,X,X,X,X,X,468,171,69140
States,Massachusetts,2023,25,X,1.05105,X,X,X,X,X,X,825,90,78493
States,New Jersey,2023,25,X,2.06708,X,X,X,X,X,X,575,30,27817
States,New York,2023,25,X,1.29315,X,X,X,X,X,X,741,117,57302
States,Texas,2023,25,X,1.34379,X,X,X,X,X,X,653,49,48594
States,Washington,2023,25,X,1.14702,X,X,X,X,X,X,509,71,44376
States,California,2023,26,X,2.3684,X,X,X,X,X,X,6211,198,262245
States,Florida,2023,26,X,2.14313,X,X,X,X,X,X,5118,358,238810
States,Illinois,2023,26,X,0.6118,X,X,X,X,X,X,418,172,68323
States,Massachusetts,2023,26,X,0.832835,X,X,X,X,X,X,682,90,81889
States,New Jersey,2023,26,X,1.9225,X,X,X,X,X,X,513,29,26684
States,New York,2023,26,X,1.08874,X,X,X,X,X,X,623,118,57222
States,Texas,2023,26,X,1.54249,X,X,X,X,X,X,790,51,51216
States,Washington,2023,26,X,0.91731,X,X,X,X,X,X,416,71,45350
States,California,2023,27,X,2.3328,X,X,X,X,X,X,5465,198,234268
States,Florida,2023,27,X,2.12382,X,X,X,X,X,X,4981,357,234530
States,Illinois,2023,27,X,0.643861,X,X,X,X,X,X,425,174,66008
States,Massachusetts,2023,27,X,0.793419,X,X,X,X,X,X,598,91,75370
States,New Jersey,2023,27,X,1.80275,X,X,X,X,X,X,482,28,26737
States,New York,2023,27,X,0.865914,X,X,X,X,X,X,497,118,57396
States,Texas,2023,27,X,1.4232,X,X,X,X,X,X,670,51,47077
States,Washington,2023,27,X,0.89479,X,X,X,X,X,X,372,71,41574
States,California,2023,28,X,1.9623,X,X,X,X,X,X,5019,195,255771
States,Florida,2023,28,X,2.0815,X,X,X,X,X,X,4953,358,237953
States,Illinois,2023,28,X,0.543417,X,X,X,X,X,X,383,173,70480
States,Massachusetts,2023,28,X,0.779157,X,X,X,X,X,X,631,90,80985
States,New Jersey,2023,28,X,1.65864,X,X,X,X,X,X,472,30,28457
States,New York,2023,28,X,0.981587,X,X,X,X,X,X,572,118,58273
States,Texas,2023,28,X,1.46691,X,X,X,X,X,X,703,50,47924
States,Washington,2023,28,X,0.752347,X,X,X,X,X,X,339,71,45059
States,California,2023,29,X,1.84611,X,X,X,X,X,X,4747,195,257135
States,Florida,2023,29,X,2.14328,X,X,X,X,X,X,5061,358,236133
States,Illinois,2023,29,X,0.588762,X,X,X,X,X,X,408,171,69298
States,Massachusetts,2023,29,X,0.740125,X,X,X,X,X,X,597,90,80662
States,New Jersey,2023,29,X,1.80723,X,X,X,X,X,X,513,30,28386
States,New York,2023,29,X,1.02805,X,X,X,X,X,X,603,118,58655
States,Texas,2023,29,X,1.26367,X,X,X,X,X,X,639,50,50567
States,Washington,2023,29,X,0.732299,X,X,X,X,X,X,329,71,44927
States,California,2023,30,X,1.79308,X,X,X,X,X,X,4587,195,255817
States,Florida,2023,30,X,2.29877,X,X,X,X,X,X,5376,358,233864
States,Illinois,2023,30,X,0.627935,X,X,X,X,X,X,440,172,70071
States,Massachusetts,2023,30,X,0.766041,X,X,X,X,X,X,617,90,80544
States,New Jersey,2023,30,X,1.93088,X,X,X,X,X,X,495,28,25636
States,New York,2023,30,X,1.03609,X,X,X,X,X,X,606,118,58489
States,Texas,2023,30,X,1.39884,X,X,X,X,X,X,660,46,47182
States,Washington,2023,30,X,0.667238,X,X,X,X,X,X,296,71,44362
States,California,2023,31,X,1.80349,X,X,X,X,X,X,4546,195,252067
States,Florida,2023,31,X,2.2953,X,X,X,X,X,X,5418,359,236048
States,Illinois,2023,31,X,0.806555,X,X,X,X,X,X,566,173,70175
States,Massachusetts,2023,31,X,0.75546,X,X,X,X,X,X,606,89,80216
States,New Jersey,2023,31,X,1.90683,X,X,X,X,X,X,519,31,27218
States,New York,2023,31,X,0.978985,X,X,X,X,X,X,573,118,58530
States,Texas,2023,31,X,1.65118,X,X,X,X,X,X,757,48,45846
States,Washington,2023,31,X,0.803005,X,X,X,X,X,X,357,71,44458
States,California,2023,32,X,1.88335,X,X,X,X,X,X,4800,196,254865
States,Florida,2023,32,X,2.36264,X,X,X,X,X,X,5754,359,243541
States,Illinois,2023,32,X,0.751975,X,X,X,X,X,X,533,173,70880
States,Massachusetts,2023,32,X,0.826837,X,X,X,X,X,X,665,89,80427
States,New Jersey,2023,32,X,1.86896,X,X,X,X,X,X,538,31,28786
States,New York,2023,32,X,1.00123,X,X,X,X,X,X,603,118,60226
States,Texas,2023,32,X,1.66282,X,X,X,X,X,X,735,33,44202
States,Washington,2023,32,X,0.76978,X,X,X,X,X,X,345,71,44818
States,California,2023,33,X,1.91037,X,X,X,X,X,X,4994,195,261416
States,Florida,2023,33,X,2.68768,X,X,X,X,X,X,6489,359,241435
States,Illinois,2023,33,X,0.832987,X,X,X,X,X,X,601,173,72150
States,Massachusetts,2023,33,X,0.761852,X,X,X,X,X,X,602,88,79018
States,New Jersey,2023,33,X,1.77776,X,X,X,X,X,X,503,30,28294
States,New York,2023,33,X,1.02769,X,X,X,X,X,X,611,117,59454
States,Texas,2023,33,X,2.10653,X,X,X,X,X,X,893,32,42392
States,Washington,2023,33,X,0.743519,X,X,X,X,X,X,331,71,44518
States,California,2023,34,X,2.07233,X,X,X,X,X,X,5491,193,264968
States,Florida,2023,34,X,3.55084,X,X,X,X,X,X,9105,359,256418
States,Illinois,2023,34,X,1.09135,X,X,X,X,X,X,816,173,74770
States,Massachusetts,2023,34,X,0.868732,X,X,X,X,X,X,680,89,78275
States,New Jersey,2023,34,X,2.07617,X,X,X,X,X,X,580,30,27936
States,New York,2023,34,X,1.02127,X,X,X,X,X,X,608,116,59534
States,Texas,2023,34,X,2.62923,X,X,X,X,X,X,1328,33,50509
States,Washington,2023,34,X,0.899717,X,X,X,X,X,X,397,71,44125
States,California,2023,35,X,2.30863,X,X,X,X,X,X,6347,196,274925
States,Florida,2023,35,X,3.72522,X,X,X,X,X,X,9251,359,248334
States,Illinois,2023,35,X,1.33377,X,X,X,X,X,X,986,173,73926
States,Massachusetts,2023,35,X,0.819288,X,X,X,X,X,X,647,89,78971
States,New Jersey,2023,35,X,1.90626,X,X,X,X,X,X,534,31,28013
States,New York,2023,35,X,1.01122,X,X,X,X,X,X,594,118,58741
States,Texas,2023,35,X,3.87485,X,X,X,X,X,X,2098,47,54144
States,Washington,2023,35,X,1.10997,X,X,X,X,X,X,496,71,44686
States,California,2023,36,X,2.48965,X,X,X,X,X,X,6181,196,248268
States,Florida,2023,36,X,3.52117,X,X,X,X,X,X,8986,358,255199
States,Illinois,2023,36,X,1.32216,X,X,X,X,X,X,956,173,72306
States,Massachusetts,2023,36,X,0.966937,X,X,X,X,X,X,763,91,78909
States,New Jersey,2023,36,X,2.40026,X,X,X,X,X,X,675,31,28122
States,New York,2023,36,X,1.04924,X,X,X,X,X,X,602,118,57375
States,Texas,2023,36,X,3.9182,X,X,X,X,X,X,1527,47,38972
States,Washington,2023,36,X,1.33023,X,X,X,X,X,X,565,71,42474
States,California,2023,37,X,2.38665,X,X,X,X,X,X,6521,198,273228
States,Florida,2023,37,X,3.18047,X,X,X,X,X,X,8016,358,252038
States,Illinois,2023,37,X,1.39395,X,X,X,X,X,X,1049,172,75254
States,Massachusetts,2023,37,X,1.03588,X,X,X,X,X,X,849,92,81959
States,New Jersey,2023,37,X,2.56307,X,X,X,X,X,X,767,32,29925
States,New York,2023,37,X,1.28467,X,X,X,X,X,X,756,118,58848
States,Texas,2023,37,X,3.15272,X,X,X,X,X,X,1610,47,51067
States,Washington,2023,37,X,1.25987,X,X,X,X,X,X,595,71,47227
States,California,2023,38,X,2.44069,X,X,X,X,X,X,6499,197,266277
States,Florida,2023,38,X,3.25197,X,X,X,X,X,X,8092,359,248834
States,Illinois,2023,38,X,1.51239,X,X,X,X,X,X,1102,169,72865
States,Massachusetts,2023,38,X,1.20382,X,X,X,X,X,X,990,92,82238
States,New Jersey,2023,38,X,2.94974,X,X,X,X,X,X,851,31,28850
States,New York,2023,38,X,1.59934,X,X,X,X,X,X,955,118,59712
States,Texas,2023,38,X,2.32654,X,X,X,X,X,X,1127,45,48441
States,Washington,2023,38,X,1.29001,X,X,X,X,X,X,590,71,45736
States,California,2023,39,X,2.48396,X,X,X,X,X,X,6530,196,262887
States,Florida,2023,39,X,3.45568,X,X,X,X,X,X,8594,358,248692
States,Illinois,2023,39,X,1.42596,X,X,X,X,X,X,1078,172,75598
States,Massachusetts,2023,39,X,1.2868,X,X,X,X,X,X,1029,91,79966
States,New Jersey,2023,39,X,3.43463,X,X,X,X,X,X,946,31,27543
States,New York,2023,39,X,1.57348,X,X,X,X,X,X,936,118,59486
States,Texas,2023,39,X,2.69713,X,X,X,X,X,X,1426,46,52871
States,Washington,2023,39,X,1.37066,X,X,X,X,X,X,635,71,46328
States,California,2023,40,X,2.8034,X,X,X,X,X,X,6790,204,242206
States,Florida,2023,40,X,3.90749,X,X,X,X,X,X,9918,358,253820
States,Illinois,2023,40,X,1.47112,X,X,X,X,X,X,1101,173,74841
States,Massachusetts,2023,40,X,1.34589,X,X,X,X,X,X,1208,105,89755
States,New Jersey,2023,40,X,3.1924,X,X,X,X,X,X,974,32,30510
States,New York,2023,40,X,1.61296,X,X,X,X,X,X,993,121,61564
States,Texas,2023,40,X,3.46579,X,X,X,X,X,X,1726,51,49801
States,Washington,2023,40,X,1.05265,X,X,X,X,X,X,811,109,77044
States,California,2023,41,X,2.68133,X,X,X,X,X,X,7433,211,277213
States,Florida,2023,41,X,4.04913,X,X,X,X,X,X,10289,358,254104
States,Illinois,2023,41,X,1.56286,X,X,X,X,X,X,1090,172,69744
States,Massachusetts,2023,41,X,1.29241,X,X,X,X,X,X,1124,104,86969
States,New Jersey,2023,41,X,3.59884,X,X,X,X,X,X,980,31,27231
States,New York,2023,41,X,1.53101,X,X,X,X,X,X,907,124,59242
States,Texas,2023,41,X,3.47986,X,X,X,X,X,X,1717,52,49341
States,Washington,2023,41,X,1.00214,X,X,X,X,X,X,755,109,75339
States,California,2023,42,X,3.2034,X,X,X,X,X,X,8892,209,277580
States,Florida,2023,42,X,4.37331,X,X,X,X,X,X,11103,357,253881
States,Illinois,2023,42,X,1.49184,X,X,X,X,X,X,1081,174,72461
States,Massachusetts,2023,42,X,1.47521,X,X,X,X,X,X,1292,105,87581
States,New Jersey,2023,42,X,3.57265,X,X,X,X,X,X,1042,33,29166
States,New York,2023,42,X,1.57285,X,X,X,X,X,X,909,122,57793
States,Texas,2023,42,X,3.99797,X,X,X,X,X,X,2051,52,51301
States,Washington,2023,42,X,1.02678,X,X,X,X,X,X,761,109,74115
States,California,2023,43,X,3.35172,X,X,X,X,X,X,9268,210,276515
States,Florida,2023,43,X,4.7522,X,X,X,X,X,X,12309,356,259017
States,Illinois,2023,43,X,1.86722,X,X,X,X,X,X,1402,175,75085
States,Massachusetts,2023,43,X,1.42261,X,X,X,X,X,X,1275,103,89624
States,New Jersey,2023,43,X,3.63107,X,X,X,X,X,X,1022,32,28146
States,New York,2023,43,X,1.69252,X,X,X,X,X,X,984,123,58138
States,Texas,2023,43,X,4.29037,X,X,X,X,X,X,2240,53,52210
States,Washington,2023,43,X,0.956771,X,X,X,X,X,X,714,109,74626
States,California,2023,44,X,3.86125,X,X,X,X,X,X,10565,209,273616
States,Florida,2023,44,X,5.05029,X,X,X,X,X,X,13095,357,259292
States,Illinois,2023,44,X,2.04917,X,X,X,X,X,X,1466,175,71541
States,Massachusetts,2023,44,X,1.72117,X,X,X,X,X,X,1489,104,86511
States,New Jersey,2023,44,X,3.67624,X,X,X,X,X,X,942,31,25624
States,New York,2023,44,X,1.70797,X,X,X,X,X,X,978,123,57261
States,Texas,2023,44,X,4.62865,X,X,X,X,X,X,2238,53,48351
States,Washington,2023,44,X,1.18006,X,X,X,X,X,X,886,109,75081
States,California,2023,45,X,4.23124,X,X,X,X,X,X,11836,209,279729
States,Florida,2023,45,X,5.4442,X,X,X,X,X,X,14379,357,264116
States,Illinois,2023,45,X,2.39301,X,X,X,X,X,X,1744,166,72879
States,Massachusetts,2023,45,X,1.85425,X,X,X,X,X,X,1615,104,87097
States,New Jersey,2023,45,X,4.51313,X,X,X,X,X,X,1244,33,27564
States,New York,2023,45,X,1.96752,X,X,X,X,X,X,1146,123,58246
States,Texas,2023,45,X,5.6689,X,X,X,X,X,X,2923,54,51562
States,Washington,2023,45,X,1.30316,X,X,X,X,X,X,914,109,70137
States,California,2023,46,X,4.63309,X,X,X,X,X,X,12981,208,280180
States,Florida,2023,46,X,5.49141,X,X,X,X,X,X,14410,357,262410
States,Illinois,2023,46,X,2.72674,X,X,X,X,X,X,2137,174,78372
States,Massachusetts,2023,46,X,2.05182,X,X,X,X,X,X,1793,100,87386
States,New Jersey,2023,46,X,4.28954,X,X,X,X,X,X,1216,31,28348
States,New York,2023,46,X,2.21594,X,X,X,X,X,X,1301,122,58711
States,Texas,2023,46,X,6.3708,X,X,X,X,X,X,3283,54,51532
States,Washington,2023,46,X,1.41341,X,X,X,X,X,X,1036,109,73298
States,California,2023,47,X,5.2259,X,X,X,X,X,X,11803,209,225856
States,Florida,2023,47,X,5.35711,X,X,X,X,X,X,12976,357,242220
States,Illinois,2023,47,X,2.94679,X,X,X,X,X,X,1976,172,67056
States,Massachusetts,2023,47,X,2.51809,X,X,X,X,X,X,1928,104,76566
States,New Jersey,2023,47,X,4.51549,X,X,X,X,X,X,1240,33,27461
States,New York,2023,47,X,2.36463,X,X,X,X,X,X,1307,123,55273
States,Texas,2023,47,X,6.50612,X,X,X,X,X,X,2553,55,39240
States,Washington,2023,47,X,1.89341,X,X,X,X,X,X,1172,109,61899
States,California,2023,48,X,5.54673,X,X,X,X,X,X,15889,206,286457
States,Florida,2023,48,X,5.00215,X,X,X,X,X,X,13036,357,260608
States,Illinois,2023,48,X,3.02016,X,X,X,X,X,X,2337,172,77380
States,Massachusetts,2023,48,X,2.7232,X,X,X,X,X,X,2481,104,91106
States,New Jersey,2023,48,X,5.16439,X,X,X,X,X,X,1321,33,25579
States,New York,2023,48,X,2.51013,X,X,X,X,X,X,1462,123,58244
States,Texas,2023,48,X,5.95097,X,X,X,X,X,X,2821,39,47404
States,Washington,2023,48,X,2.01716,X,X,X,X,X,X,1552,109,76940
States,California,2023,49,X,5.79754,X,X,X,X,X,X,16579,205,285966
States,Florida,2023,49,X,5.26067,X,X,X,X,X,X,13773,357,261811
States,Illinois,2023,49,X,3.08839,X,X,X,X,X,X,2391,169,77419
States,Massachusetts,2023,49,X,3.0661,X,X,X,X,X,X,2759,103,89984
States,New Jersey,2023,49,X,5.73008,X,X,X,X,X,X,1773,33,30942
States,New York,2023,49,X,2.4827,X,X,X,X,X,X,1331,98,53611
States,Texas,2023,49,X,6.28209,X,X,X,X,X,X,3010,39,47914
States,Washington,2023,49,X,2.43395,X,X,X,X,X,X,1838,108,75515
States,California,2023,50,X,6.33422,X,X,X,X,X,X,18214,205,287549
States,Florida,2023,50,X,5.90208,X,X,X,X,X,X,15225,357,257960
States,Illinois,2023,50,X,3.23246,X,X,X,X,X,X,2475,170,76567
States,Massachusetts,2023,50,X,3.90909,X,X,X,X,X,X,3543,104,90635
States,New Jersey,2023,50,X,6.74145,X,X,X,X,X,X,1803,32,26745
States,New York,2023,50,X,3.0827,X,X,X,X,X,X,1674,99,54303
States,Texas,2023,50,X,7.15726,X,X,X,X,X,X,3549,54,49586
States,Washington,2023,50,X,2.81435,X,X,X,X,X,X,2082,109,73978
States,California,2023,51,X,7.31954,X,X,X,X,X,X,20820,204,284444
States,Florida,2023,51,X,6.44265,X,X,X,X,X,X,16719,356,259505
States,Illinois,2023,51,X,3.77537,X,X,X,X,X,X,2595,168,68735
States,Massachusetts,2023,51,X,5.03662,X,X,X,X,X,X,4394,104,87241
States,New Jersey,2023,51,X,8.049,X,X,X,X,X,X,2201,30,27345
States,New York,2023,51,X,3.5352,X,X,X,X,X,X,1910,99,54028
States,Texas,2023,51,X,8.26591,X,X,X,X,X,X,4046,39,48948
States,Washington,2023,51,X,3.621,X,X,X,X,X,X,2627,109,72549
